web-scraper-order,web-scraper-start-url,main,main-href,text
"1586556343-6313","https://www.azzaman.com/category/news/page/30","معـرض براءات الإختـراع والنمـاذج الصناعيـة  يقدم 205 عراقيين","https://www.azzaman.com/%d9%85%d8%b9%d9%80%d8%b1%d8%b6-%d8%a8%d8%b1%d8%a7%d8%a1%d8%a7%d8%aa-%d8%a7%d9%84%d8%a5%d8%ae%d8%aa%d9%80%d8%b1%d8%a7%d8%b9-%d9%88%d8%a7%d9%84%d9%86%d9%85%d9%80%d8%a7%d8%b0%d8%ac-%d8%a7%d9%84%d8%b5/","برعاية وزير الصناعة والمعادن صالح عبدالله الجبوري أفتتح مستشار الوزارة العلمي عمار عبد الله حمد معرض براءات الاختراع والنماذج الصناعية الثاني الذي أقيم في مقر هيئة البحث والتطوير الصناعي بمشاركة 205براءات أختراع معدة من دوائر ومؤسسات الدولة والقطاع الخاص بحضور مدير عام هيئة البحث والتطوير الصناعي المهندس أحمد ريحان دعيجل ورئيس الجهاز المركزي للتقييس والسيطرة النوعية السيد حسين علي داود وممثل عن اتحاد الصناعات العراقي وعدد من المسؤولين والباحثين المتخصصين في مجال البحوث العلمية في الوزارة وهيأة البحث والتطوير الصناعي ."
"1586557615-8783","https://www.azzaman.com/category/news/page/21","رشا 6 ملايين دولار لشخصيات عراقية بعد عملية طويلة من المناورة...","https://www.azzaman.com/%d8%b1%d8%b4%d8%a7-6-%d9%85%d9%84%d8%a7%d9%8a%d9%8a%d9%86-%d8%af%d9%88%d9%84%d8%a7%d8%b1-%d9%84%d8%b4%d8%ae%d8%b5%d9%8a%d8%a7%d8%aa-%d8%b9%d8%b1%d8%a7%d9%82%d9%8a%d8%a9-%d8%a8%d8%b9%d8%af-%d8%b9%d9%85/","كشف تقرير نشرته وكالة رويترز، ان شركة أونا أويل دفعت 6 ملايين دولار رشاوى مقابل عقود نفط عراقية، فيما نشرت اسماء متورطة في ذلك."
"1586557181-7372","https://www.azzaman.com/category/news/page/26","بيان عراقي لايشير الى ايران ويؤكد سقوط 22 صاروخاً على قاعدتين...","https://www.azzaman.com/%d8%a8%d9%8a%d8%a7%d9%86-%d8%b9%d8%b1%d8%a7%d9%82%d9%8a-%d9%84%d8%a7%d9%8a%d8%b4%d9%8a%d8%b1-%d8%a7%d9%84%d9%89-%d8%a7%d9%8a%d8%b1%d8%a7%d9%86-%d9%88%d9%8a%d8%a4%d9%83%d8%af-%d8%b3%d9%82%d9%88%d8%b7-2/","وأشارت وسائل إعلام إيرانية إلى أن طهران حرصت على أن يكون توقيت إطلاق الصواريخ بنفس توقيت اغتيال سليماني، وقبل أن يوارى الثرى بدقائق."
"1586556391-6448","https://www.azzaman.com/category/news/page/30","الصحة: خلو العراق من أية إصابة بالفايروس الوبائي","https://www.azzaman.com/%d8%a7%d9%84%d8%b5%d8%ad%d8%a9-%d8%ae%d9%84%d9%88-%d8%a7%d9%84%d8%b9%d8%b1%d8%a7%d9%82-%d9%85%d9%86-%d8%a3%d9%8a%d8%a9-%d8%a5%d8%b5%d8%a7%d8%a8%d8%a9-%d8%a8%d8%a7%d9%84%d9%81%d8%a7%d9%8a%d8%b1%d9%88/","بغداد  – الزمان"
"1586556474-6737","https://www.azzaman.com/category/news/page/29","اختطاف مبرمج حاسوب في بغداد","https://www.azzaman.com/%d8%a7%d8%ae%d8%aa%d8%b7%d8%a7%d9%81-%d9%85%d8%a8%d8%b1%d9%85%d8%ac-%d8%ad%d8%a7%d8%b3%d9%88%d8%a8-%d9%81%d9%8a-%d8%a8%d8%ba%d8%af%d8%a7%d8%af/","وتشيع عمليات الخطف والاغتيال في ظل انفلات امني في محيط ساحة الاحتجاج في التحرير ببغداد خاصة ."
"1586557423-8135","https://www.azzaman.com/category/news/page/23","الأنواء: طقس غائم مصحوب بضباب","https://www.azzaman.com/%d8%a7%d9%84%d8%a3%d9%86%d9%88%d8%a7%d8%a1-%d8%b7%d9%82%d8%b3-%d8%ba%d8%a7%d8%a6%d9%85-%d9%85%d8%b5%d8%ad%d9%88%d8%a8-%d8%a8%d8%b6%d8%a8%d8%a7%d8%a8/","الهجرة تغيث متضرري السيول في النجف"
"1586557509-8361","https://www.azzaman.com/category/news/page/22","حكومة الإقليم لاتعترف بمعادلة وزارة التعليم الإتحادية للشهادات العليا","https://www.azzaman.com/%d8%ad%d9%83%d9%88%d9%85%d8%a9-%d8%a7%d9%84%d8%a5%d9%82%d9%84%d9%8a%d9%85-%d9%84%d8%a7%d8%aa%d8%b9%d8%aa%d8%b1%d9%81-%d8%a8%d9%85%d8%b9%d8%a7%d8%af%d9%84%d8%a9-%d9%88%d8%b2%d8%a7%d8%b1%d8%a9-%d8%a7/","وبحسب الشكوى فإ وزارة التعليم في الاقليم طالبت المواطن المذكور بتقديم طلب اليها للحصول على معادلة منها حتى يتم احتسابها  شهادة ماجستير اي  ان الدوائر الحكومية في الاقليم ومنها وزارتا المالية  والتعليم في الاقليم  لاتعترف بالمعادلة  الصادرة عن وزراة التعليم العالي الاتحادية."
"1586557280-7687","https://www.azzaman.com/category/news/page/25","إصابة 60 من الشرطة والمتظاهرين قرب جامعة واسط","https://www.azzaman.com/%d8%a5%d8%b5%d8%a7%d8%a8%d8%a9-60-%d9%85%d9%86-%d8%a7%d9%84%d8%b4%d8%b1%d8%b7%d8%a9-%d9%88%d8%a7%d9%84%d9%85%d8%aa%d8%b8%d8%a7%d9%87%d8%b1%d9%8a%d9%86-%d9%82%d8%b1%d8%a8-%d8%ac%d8%a7%d9%85%d8%b9%d8%a9/","وأضافت، أنها (وثقت سقوط 46 مصاباً قرب جامعة واسط و6 مصابين في ساحة زيد بمحافظة كربلاء من المتظاهرين والقوات الامنية بسبب المصادمات بين الجانبين).واعلنت نقابة المعلمين في واسط امس الاحد استئناف الدوام في جميع مدارس المحافظة.وقالت في بيان  انه (تم استئناف الدوام في جميع المدارس بالمحافظة)، داعية  الملاكات التدريسية الى الالتزام بالدوام) واكدت النقابة انه (في حالة تسويف المطالب المشروعه فسوف يتم اعلان الاضراب بعد امتحانات نصف السنة)."
"1586557615-8825","https://www.azzaman.com/category/news/page/21","رشا 6 ملايين دولار لشخصيات عراقية بعد عملية طويلة من المناورة...","https://www.azzaman.com/%d8%b1%d8%b4%d8%a7-6-%d9%85%d9%84%d8%a7%d9%8a%d9%8a%d9%86-%d8%af%d9%88%d9%84%d8%a7%d8%b1-%d9%84%d8%b4%d8%ae%d8%b5%d9%8a%d8%a7%d8%aa-%d8%b9%d8%b1%d8%a7%d9%82%d9%8a%d8%a9-%d8%a8%d8%b9%d8%af-%d8%b9%d9%85/","والتصدي للمعاملات التفضيلية والمحسوبية وتمكين المواطنين من القرار السياسي ومعرفة حقوقهم المدنية والسياسية. وإرساء المراقبة والمحاسبة"
"1586556441-6635","https://www.azzaman.com/category/news/page/29","مَن يفسد الاحتفالات بعيد الميلاد في باريس؟","https://www.azzaman.com/%d9%85%d9%8e%d9%86-%d9%8a%d9%81%d8%b3%d8%af-%d8%a7%d9%84%d8%a7%d8%ad%d8%aa%d9%81%d8%a7%d9%84%d8%a7%d8%aa-%d8%a8%d8%b9%d9%8a%d8%af-%d8%a7%d9%84%d9%85%d9%8a%d9%84%d8%a7%d8%af-%d9%81%d9%8a-%d8%a8%d8%a7/","وتظاهرت نحو 40 راقصة باليه الخميس في باريس خارج مبنى الأوبرا بطريقة غير مألوفة بتأديتهن رقصة “بحيرة البجع” أمام المارة بينما علّقت خلفهن لافتة كتب عليها “الثقافة في خطر”."
"1586556545-6844","https://www.azzaman.com/category/news/page/28","جرحى في اعتداء يستهدف منزل حاخام قرب نيويورك","https://www.azzaman.com/%d8%ac%d8%b1%d8%ad%d9%89-%d9%81%d9%8a-%d8%a7%d8%b9%d8%aa%d8%af%d8%a7%d8%a1-%d9%8a%d8%b3%d8%aa%d9%87%d8%af%d9%81-%d9%85%d9%86%d8%b2%d9%84-%d8%ad%d8%a7%d8%ae%d8%a7%d9%85-%d9%82%d8%b1%d8%a8-%d9%86%d9%8a/","واشنطن,-(أ ف ب) – أُصيب أشخاص عدة كانوا مجتمعين للاحتفال بعيد الانوار اليهودي، في هجوم بالسلاح الأبيض استهدف منزل حاخام في وقت متأخر ليل السبت قرب نيويورك، حسب ما أعلنت السلطات الأميركية وجمعية يهودية."
"1586557185-7387","https://www.azzaman.com/category/news/page/26","الإماراتية وأير فرانس تعلّقان جميع رحلاتهما في الأجواء الإيرانية والعراقية","https://www.azzaman.com/%d8%a7%d9%84%d8%a5%d9%85%d8%a7%d8%b1%d8%a7%d8%aa%d9%8a%d8%a9-%d9%88%d8%a3%d9%8a%d8%b1-%d9%81%d8%b1%d8%a7%d9%86%d8%b3-%d8%aa%d8%b9%d9%84%d9%91%d9%82%d8%a7%d9%86-%d8%ac%d9%85%d9%8a%d8%b9-%d8%b1%d8%ad/","عمل إرهابي"
"1586556343-6311","https://www.azzaman.com/category/news/page/30","معـرض براءات الإختـراع والنمـاذج الصناعيـة  يقدم 205 عراقيين","https://www.azzaman.com/%d9%85%d8%b9%d9%80%d8%b1%d8%b6-%d8%a8%d8%b1%d8%a7%d8%a1%d8%a7%d8%aa-%d8%a7%d9%84%d8%a5%d8%ae%d8%aa%d9%80%d8%b1%d8%a7%d8%b9-%d9%88%d8%a7%d9%84%d9%86%d9%85%d9%80%d8%a7%d8%b0%d8%ac-%d8%a7%d9%84%d8%b5/","معـرض براءات الإختـراع والنمـاذج الصناعيـة  يقدم 205 عراقيين"
"1586557452-8251","https://www.azzaman.com/category/news/page/23","العمل يستحصل ملياري دينار من ضمان العمَّال وغرامات الشركات","https://www.azzaman.com/%d8%a7%d9%84%d8%b9%d9%85%d9%84-%d9%8a%d8%b3%d8%aa%d8%ad%d8%b5%d9%84-%d9%85%d9%84%d9%8a%d8%a7%d8%b1%d9%8a-%d8%af%d9%8a%d9%86%d8%a7%d8%b1-%d9%85%d9%86-%d8%b6%d9%85%d8%a7%d9%86-%d8%a7%d9%84%d8%b9%d9%85/","استحصلت وزارة العمل والشؤون الاجتماعية اكثر من ملياري دينار من ضمان العمال والغرامات المالية لسبع شركات مخالفة لقانون العمل. وقال مدير عام دائرة العمل والتدريب المهني رائد جبار باهض في بيان تلقته (الزمان) امس ان (محكمة العمل في محافظة ميسان اصدرت قرارات بحق الشركات المخالفة لقانون العمل بعد الحملة التفتيشية التي اجرتها اللجان في المحافظات الجنوبية وذلك تنفيذا لتوجيهات الوزير باسم عبدالزمان،الامر الذي ادى الى استفادة 555 عاملا بين عراقي غير مشمول بالضمان الاجتماعي واجنبي غير مسجل)،لافتا النظر الى ان (الوزارة استحصلت اكثر من ملياري دينار من ضمان العمال وغرامات مالية للشركات المخالفة). كما شكَّلـت الدائرة فريقا لمتابعة شكاوى عمال شركة تنظيف متعاقدة مع مستشفى الرشاد ببغداد."
"1586557645-8875","https://www.azzaman.com/category/news/page/21","البزّاز يمنح ياس خضر قلادة الإبداع الذهبية وعنق حسين نعمة يتزيّن...","https://www.azzaman.com/%d8%a7%d9%84%d8%a8%d8%b2%d9%91%d8%a7%d8%b2-%d9%8a%d9%85%d9%86%d8%ad-%d9%8a%d8%a7%d8%b3-%d8%ae%d8%b6%d8%b1-%d9%82%d9%84%d8%a7%d8%af%d8%a9-%d8%a7%d9%84%d8%a5%d8%a8%d8%af%d8%a7%d8%b9-%d8%a7%d9%84%d8%b0/","بغداد – ندى شوكت"
"1586557515-8375","https://www.azzaman.com/category/news/page/22","جلسة نقاشية تقدّم رؤية لإحتواء الأحداث الراهنة","https://www.azzaman.com/%d8%ac%d9%84%d8%b3%d8%a9-%d9%86%d9%82%d8%a7%d8%b4%d9%8a%d8%a9-%d8%aa%d9%82%d8%af%d9%91%d9%85-%d8%b1%d8%a4%d9%8a%d8%a9-%d9%84%d8%a5%d8%ad%d8%aa%d9%88%d8%a7%d8%a1-%d8%a7%d9%84%d8%a3%d8%ad%d8%af%d8%a7/","عبد الرحيم: تاريخ العراق حافل بالإنقلابات"
"1586556345-6327","https://www.azzaman.com/category/news/page/30","مَن هو الزعيم الفعلي الجديد لتنظيم داعش ؟","https://www.azzaman.com/%d9%85%d9%8e%d9%86-%d9%87%d9%88-%d8%a7%d9%84%d8%b2%d8%b9%d9%8a%d9%85-%d8%a7%d9%84%d9%81%d8%b9%d9%84%d9%8a-%d8%a7%d9%84%d8%ac%d8%af%d9%8a%d8%af-%d9%84%d8%aa%d9%86%d8%b8%d9%8a%d9%85-%d8%af%d8%a7%d8%b9/","بعد قيام البغدادي بتفجير حزامه الناسف إثر غارة أميركية، أكد الرئيس الأميركي دونالد ترامب معرفة خليفته “بالضبط”. لكن مسؤولاً أميركياً رفيعاً تحدث بعد فترة وجيزة عن “مجهول تام”."
"1586556467-6715","https://www.azzaman.com/category/news/page/29","نتانياهو يفوز في الانتخابات التمهيدية لرئاسة حزب الليكود","https://www.azzaman.com/%d9%86%d8%aa%d8%a7%d9%86%d9%8a%d8%a7%d9%87%d9%88-%d9%8a%d9%81%d9%88%d8%b2-%d9%81%d9%8a-%d8%a7%d9%84%d8%a7%d9%86%d8%aa%d8%ae%d8%a7%d8%a8%d8%a7%d8%aa-%d8%a7%d9%84%d8%aa%d9%85%d9%87%d9%8a%d8%af%d9%8a/","وفتحت مراكز التصويت أبوابها الخميس عند الساعة التاسعة (07,00 ت غ) ودعي أعضاء الحزب البالغ عددهم نحو 116 الفا للتصويت حتى الساعة 23,00 (21,00 ت غ)."
"1586557382-8002","https://www.azzaman.com/category/news/page/24","عسكريون أمريكيون في قاعدة عين الأسد : نجونا من الضربة الصاروخية...","https://www.azzaman.com/%d8%b9%d8%b3%d9%83%d8%b1%d9%8a%d9%88%d9%86-%d8%a3%d9%85%d8%b1%d9%8a%d9%83%d9%8a%d9%88%d9%86-%d9%81%d9%8a-%d9%82%d8%a7%d8%b9%d8%af%d8%a9-%d8%b9%d9%8a%d9%86-%d8%a7%d9%84%d8%a3%d8%b3%d8%af-%d9%86%d8%ac/","وقال عدد من الجنود إنها استمرت لمدة ساعتين."
"1586556325-6239","https://www.azzaman.com/category/news/page/30","تحييد 8 دواعش وصد إعتداء على شرطة الطاقة في بيجي","https://www.azzaman.com/%d8%aa%d8%ad%d9%8a%d9%8a%d8%af-8-%d8%af%d9%88%d8%a7%d8%b9%d8%b4-%d9%88%d8%b5%d8%af-%d8%a5%d8%b9%d8%aa%d8%af%d8%a7%d8%a1-%d8%b9%d9%84%d9%89-%d8%b4%d8%b1%d8%b7%d8%a9-%d8%a7%d9%84%d8%b7%d8%a7%d9%82%d8%a9/",""
"1586556749-6963","https://www.azzaman.com/category/news/page/27","الحرس الثوري: المناورات الثلاثية ترعب دولاً تحاول زعزعة الأمن الاقليمي","https://www.azzaman.com/%d8%a7%d9%84%d8%ad%d8%b1%d8%b3-%d8%a7%d9%84%d8%ab%d9%88%d8%b1%d9%8a-%d8%a7%d9%84%d9%85%d9%86%d8%a7%d9%88%d8%b1%d8%a7%d8%aa-%d8%a7%d9%84%d8%ab%d9%84%d8%a7%d8%ab%d9%8a%d8%a9-%d8%aa%d8%b1%d8%b9%d8%a8/","ويضيف (حليف مثل المملكة العربية السعودية التي اشترت الأسلحة والدعم من البنتاغون ودفعت مقابل ذلك تحسبا للحظة معينة، وقد جاءت هذه اللحظة عندما قصفت طائرة مُسيرة منشآت نفطية سعودية وأوقفت نصف صادراتها اليومية من النفط) ويواصل شولوف (لقد ظن السعوديون أن الولايات المتحدة ستُفعل التحالف الدفاعي غير الرسمي عن أراضيهم وترد الضربة لإيران التي اتهمتها بالمسؤولية عن الهجمات نيابة عنهم لكن ترامب تراجع وترك طهران تتفاخر بخداعه والرياض حائرة في موقف محرج بعدما وجدت نفسها بمفردها في العراء)."
"1586557431-8158","https://www.azzaman.com/category/news/page/23","الصفدي يسلّم بغداد رسالة ملك الأردن بشأن الحفاظ على عراق آمن...","https://www.azzaman.com/%d8%a7%d9%84%d8%b5%d9%81%d8%af%d9%8a-%d9%8a%d8%b3%d9%84%d9%91%d9%85-%d8%a8%d8%ba%d8%af%d8%a7%d8%af-%d8%b1%d8%b3%d8%a7%d9%84%d8%a9-%d9%85%d9%84%d9%83-%d8%a7%d9%84%d8%a3%d8%b1%d8%af%d9%86-%d8%a8%d8%b4/",""
"1586557379-7980","https://www.azzaman.com/category/news/page/24","إعلان أعداد نقل المسافرين براً  في العراق خلال 2019","https://www.azzaman.com/%d9%84%d8%b9%d9%8a%d8%a8%d9%8a-%d9%8a%d8%aa%d9%81%d9%82%d9%91%d8%af-%d8%b3%d9%8a%d8%b1-%d8%a7%d9%84%d8%b9%d9%85%d9%84-%d9%81%d9%8a-%d8%a7%d9%84%d8%b4%d8%b1%d9%83%d8%a9-%d8%a7%d9%84%d8%b9%d8%a7%d9%85/","وقال بيان تلقته (الزمان) امس انه ناقش مع مدراء الاقسام المعنية واقع عمل اقسامهم موجها ببذل اقصى الجهود لأنجاح العمل والارتقاء به."
"1586557605-8732","https://www.azzaman.com/category/news/page/21","الدول والمناطق التي أصابها فيروس كورونا المرعب","https://www.azzaman.com/%d8%a7%d9%84%d8%af%d9%88%d9%84-%d9%88%d8%a7%d9%84%d9%85%d9%86%d8%a7%d8%b7%d9%82-%d8%a7%d9%84%d8%aa%d9%8a-%d8%a3%d8%b5%d8%a7%d8%a8%d9%87%d8%a7-%d9%81%d9%8a%d8%b1%d9%88%d8%b3-%d9%83%d9%88%d8%b1%d9%88/","أعلنت سنغافورة في 23 كانون الثاني/يناير عن الإصابة الأولى التي تعرّض لها رجل يبلغ 66 عاماً بعد ثلاثة أيام من وصوله من ووهان وهو يعاني من الحرارة والسعال."
"1586557232-7506","https://www.azzaman.com/category/news/page/25","سليماني وشمخاني واشتياني يتصدرون قائمة عقوبات أمريكية جديدة","https://www.azzaman.com/%d8%b3%d9%84%d9%8a%d9%85%d8%a7%d9%86%d9%8a-%d9%88%d8%b4%d9%85%d8%ae%d8%a7%d9%86%d9%8a-%d9%88%d8%a7%d8%b4%d8%aa%d9%8a%d8%a7%d9%86%d9%8a-%d9%8a%d8%aa%d8%b5%d8%af%d8%b1%d9%88%d9%86-%d9%82%d8%a7%d8%a6/","وشملت العقوبات أيضا شبكة من ثلاثة كيانات تتخذ الصين وجزر السيشيل مقرا لها، اضافة الى سفينة “متورطة في شراء وبيع ونقل منتجات الصلب الايراني”، وفق وزارة الخزانة."
